area,bank_1000,bank_500,bus_stop_1000,bus_stop_500,cafe_1000,cafe_500,cinema_1000,cinema_500,distance_to_bus_stop,distance_to_center,distance_to_school,distance_to_subway,floor,floors_total,government_1000,government_500,hospital_1000,hospital_500,hotel_1000,hotel_500,leisure_1000,leisure_500,mean_salaries_1000,mean_salaries_500,median_salaries_1000,median_salaries_500,nightlife_1000,nightlife_500,office_1000,office_500,point_of_interest_1000,point_of_interest_500,price_per_m,rooms,school_1000,school_500,shop_1000,shop_500,subway_station_1000,subway_station_500,tram_stop_1000,tram_stop_500,univercity_1000,univercity_500,vacancy_1000,vacancy_500,year
33.5,2,1,12,0,2,1,0,0,556,4993,274,798,5,9,1,0,1,1,0,0,0,0,26,17,23,17,1,0,0,0,1,0,70,1,4,1,15,3,2,0,5,0,0,0,10,1,1973
60.0,7,2,22,11,4,1,0,0,207,1180,1197,4566,15,18,0,0,1,1,1,0,4,0,29,0,29,0,1,0,1,0,1,0,65,1,0,0,29,3,0,0,6,4,0,0,2,0,0
61.2,1,0,6,1,1,0,0,0,288,1682,730,2005,1,10,3,1,0,0,0,0,2,0,40,56,36,56,1,0,1,0,0,0,56,2,1,0,5,2,0,0,6,1,0,0,4,2,2004
45.0,4,2,30,11,5,1,1,0,54,4123,841,1147,3,5,0,0,1,0,3,0,0,0,41,61,33,49,0,0,6,3,6,0,52,2,2,0,36,11,0,0,8,5,0,0,76,14,1967
67.0,3,2,15,3,6,0,0,0,123,1118,510,2994,9,12,3,0,0,0,0,0,1,0,26,12,20,12,1,1,2,0,2,0,54,3,4,0,28,13,0,0,0,0,0,0,6,1,1975
31.0,5,2,23,5,5,1,0,0,377,1246,193,3397,1,5,1,1,1,0,0,0,0,0,26,0,20,0,1,0,3,0,0,0,53,1,2,2,30,12,0,0,3,0,0,0,6,0,1968
45.1,2,1,12,2,0,0,0,0,398,2700,658,4218,4,5,0,0,0,0,0,0,0,0,32,0,30,0,0,0,1,0,0,0,49,2,2,0,6,1,0,0,4,0,0,0,5,0,1972
45.0,1,0,5,2,0,0,0,0,368,5936,988,1434,2,5,1,0,0,0,0,0,0,0,58,0,48,0,3,1,0,0,1,0,51,2,1,0,16,2,0,0,4,2,0,0,3,0,1964
23.0,3,1,13,3,2,0,0,0,181,2623,339,1355,1,5,0,0,1,0,0,0,0,0,41,31,32,28,1,0,1,0,0,0,45,0,1,1,19,5,0,0,7,3,0,0,16,4,1968
42.0,4,1,15,2,2,0,0,0,232,3172,839,2156,16,17,1,0,0,0,1,1,0,0,37,36,35,32,1,1,0,0,5,0,71,1,1,0,12,4,0,0,4,0,1,0,41,23,1963
21.0,2,1,12,4,0,0,0,0,125,4119,1373,2903,4,9,1,1,0,0,0,0,0,0,51,47,55,47,0,0,1,0,1,1,59,1,0,0,6,1,0,0,5,3,0,0,4,2,1975
41.4,3,1,17,7,4,1,0,0,59,2662,1012,3272,3,5,0,0,1,1,3,3,0,0,34,35,30,29,0,0,2,0,5,2,64,2,0,0,14,3,0,0,7,3,1,0,40,30,1969
39.0,5,4,15,6,1,0,1,0,104,899,1222,2980,4,10,1,1,1,0,1,0,3,0,24,24,24,24,2,0,1,1,4,1,80,1,0,0,32,14,0,0,7,3,0,0,2,2,1919
64.5,6,1,35,7,30,6,0,0,304,10455,750,3635,2,13,5,2,0,0,3,1,0,0,41,44,37,44,4,2,5,1,16,6,95,2,3,0,19,2,0,0,13,2,3,0,23,2,2013
70.0,7,3,61,17,16,2,0,0,297,8804,690,2191,8,10,3,0,2,0,2,0,1,0,40,34,40,32,1,1,10,0,11,5,78,3,2,0,24,12,0,0,12,5,2,0,109,28,1988
64.0,5,0,17,2,0,0,0,0,259,2908,884,2454,1,2,0,0,1,0,1,1,0,0,35,32,32,32,0,0,5,0,1,1,31,3,3,0,28,8,0,0,7,2,0,0,3,1,1951
70.0,6,1,43,10,24,0,0,0,67,7722,734,1423,5,9,3,0,1,0,2,0,2,1,37,18,27,18,4,0,12,0,4,1,65,3,4,0,44,2,0,0,13,2,1,1,54,1,1985
44.0,6,2,18,7,6,2,0,0,128,910,166,3577,4,5,1,0,1,0,0,0,1,0,38,0,38,0,1,0,2,0,1,0,54,2,2,1,32,15,0,0,0,0,0,0,2,0,1969
25.0,3,3,14,3,1,0,0,0,263,3546,1223,2584,7,9,1,0,0,0,0,0,0,0,38,0,34,0,0,0,1,0,2,1,50,1,0,0,13,5,0,0,8,0,0,0,3,0,1983
100.8,3,2,5,2,1,0,0,0,339,2698,893,2580,16,19,1,1,0,0,1,0,0,0,37,30,35,24,2,1,2,0,4,2,58,3,2,0,7,7,0,0,0,0,1,1,36,17,2009
68.0,2,1,21,2,8,0,0,0,247,7807,790,1899,6,12,4,3,1,0,1,0,1,0,33,49,28,33,1,0,4,0,2,0,76,2,1,0,21,6,0,0,7,2,1,0,31,4,1
45.0,7,2,27,4,7,2,0,0,328,4560,821,913,2,5,1,0,3,0,2,1,1,0,40,34,32,31,1,0,6,4,6,0,56,2,1,0,52,13,1,0,6,1,0,0,78,26,1967
43.2,8,4,12,6,1,1,0,0,80,4043,297,130,1,5,0,0,2,1,0,0,0,0,37,44,40,42,1,0,3,2,5,4,57,2,1,1,30,12,1,1,5,3,0,0,14,5,1959
49.0,4,2,11,1,1,0,0,0,184,2922,931,2336,9,16,1,0,0,0,1,0,0,0,37,33,34,32,2,1,0,0,5,1,73,1,1,0,11,5,0,0,0,0,1,1,38,14,2015
61.0,5,1,15,3,19,6,0,0,372,7557,89,897,2,5,3,0,0,0,1,0,0,0,46,27,32,25,8,5,6,2,7,3,94,2,5,1,22,5,1,0,4,1,1,1,42,5,1959
72.0,5,2,21,6,6,0,0,0,82,4818,548,731,3,9,0,0,2,1,2,1,1,0,39,56,32,45,0,0,5,3,0,0,54,4,1,0,47,10,2,0,1,0,0,0,81,19,1977
62.0,10,2,14,4,1,0,0,0,363,3865,226,365,5,5,0,0,3,2,1,0,0,0,40,36,35,36,1,0,4,0,5,0,55,2,1,1,40,10,2,1,4,1,0,0,26,3,1957
90.0,1,0,13,2,1,1,0,0,115,2371,1274,5396,3,18,0,0,1,0,0,0,1,0,42,0,42,0,0,0,0,0,2,1,55,4,0,0,14,4,0,0,5,2,0,0,2,0,0
51.0,2,0,3,1,0,0,0,0,456,3179,375,4051,1,5,1,0,0,0,0,0,0,0,35,24,34,24,0,0,0,0,0,0,44,2,1,1,3,2,0,0,1,0,0,0,6,1,1974
60.3,8,2,17,4,5,1,0,0,322,1051,655,4129,5,9,1,0,1,1,0,0,0,0,34,0,27,0,0,0,0,0,2,0,57,3,2,0,35,4,0,0,0,0,0,0,6,0,1971
43.6,2,1,12,0,3,1,0,0,685,4574,381,686,5,5,1,0,1,1,0,0,0,0,30,23,30,23,2,0,0,0,1,0,58,2,4,1,21,5,2,0,3,0,0,0,19,2,1960
95.0,1,0,11,0,4,1,0,0,581,2752,476,3728,4,17,0,0,1,0,4,0,1,0,40,40,42,40,2,0,2,0,2,0,88,3,1,1,37,13,0,0,5,0,0,0,8,2,2011
34.8,2,1,11,0,0,0,0,0,515,2774,559,4176,2,6,0,0,0,0,0,0,0,0,32,0,30,0,0,0,1,0,0,0,47,1,2,0,6,1,0,0,4,0,0,0,5,0,1976
46.2,2,2,13,4,0,0,0,0,222,2505,485,4179,2,5,1,0,0,0,0,0,0,0,35,0,34,0,0,0,1,0,0,0,51,2,2,1,6,3,0,0,5,0,0,0,4,0,1972
53.0,4,0,20,2,10,4,0,0,493,5035,820,824,1,6,5,3,3,0,4,1,4,3,37,48,28,35,3,0,4,2,5,2,56,2,3,0,40,7,1,0,6,0,0,0,45,19,1988
98.0,5,1,11,3,1,0,0,0,134,2993,943,687,4,15,2,0,1,1,1,1,0,0,37,44,31,36,0,0,2,1,1,0,61,3,2,0,30,5,1,0,2,0,0,0,32,14,2009
59.0,2,0,17,2,4,0,1,0,458,4297,1007,582,3,5,3,0,0,0,1,1,0,0,32,0,30,0,1,1,1,0,0,0,42,3,0,0,19,6,2,0,5,0,0,0,21,0,1972
44.0,6,3,53,16,16,7,0,0,45,8614,409,2113,4,5,4,0,1,1,2,1,2,1,37,30,32,28,1,1,9,2,10,3,82,2,1,1,21,6,0,0,8,2,1,0,61,20,0
194.0,5,3,56,22,30,22,0,0,118,10428,409,3637,3,4,5,3,1,0,4,2,0,0,33,49,26,50,6,2,5,3,17,5,74,4,3,2,21,13,0,0,21,10,3,1,18,6,1995
51.0,2,0,7,0,0,0,0,0,518,2983,303,4051,1,9,0,0,0,0,0,0,0,0,35,24,34,24,0,0,0,0,0,0,47,2,1,1,5,2,0,0,3,0,0,0,6,1,1974
56.0,2,1,22,9,4,2,0,0,177,2567,2681,6151,6,12,0,0,1,0,0,0,2,1,0,0,0,0,0,0,0,0,3,3,66,2,0,0,21,6,0,0,5,2,0,0,0,0,1993
38.0,3,1,16,5,4,0,0,0,109,7394,1279,1478,6,10,4,0,2,0,0,0,0,0,39,32,34,32,2,0,3,0,1,0,61,1,0,0,29,6,0,0,11,3,0,0,28,1,1984
28.0,7,1,15,2,1,0,0,0,78,3066,809,756,1,5,0,0,3,0,1,0,0,0,35,41,30,32,1,0,3,0,2,0,83,0,2,0,36,8,2,0,4,0,0,0,28,18,1976
46.0,6,2,15,4,2,1,2,1,172,1475,547,2939,2,5,1,0,1,1,0,0,1,1,18,0,16,0,2,0,2,1,5,2,51,2,2,0,24,5,0,0,6,0,0,0,5,0,1966
67.0,6,2,19,3,3,3,0,0,206,779,1689,4388,2,9,0,0,2,0,1,0,3,1,28,29,29,29,1,0,1,0,2,1,73,3,0,0,37,11,0,0,7,1,0,0,5,2,1986
77.0,4,0,22,6,4,1,1,1,384,3807,676,930,7,16,2,0,1,0,1,1,0,0,41,31,30,29,1,0,1,0,0,0,71,2,3,0,28,13,1,0,7,2,0,0,46,28,1
41.0,4,1,18,5,7,0,0,0,220,1425,1968,5098,8,16,0,0,1,0,0,0,2,0,29,28,29,29,0,0,1,1,4,0,82,1,0,0,42,7,0,0,5,2,0,0,8,3,2014
53.0,6,2,8,5,2,0,0,0,342,3213,973,469,2,16,1,0,2,1,1,1,0,0,37,40,31,31,0,0,3,1,2,0,67,1,1,0,33,10,1,1,0,0,0,0,32,18,2010
86.7,8,2,43,12,24,8,0,0,81,7872,420,1316,4,16,3,0,0,0,2,0,2,1,35,0,25,0,3,0,14,4,6,1,63,2,4,2,42,11,0,0,12,4,1,1,51,0,2011
40.4,0,0,1,0,0,0,0,0,877,6882,4103,3541,8,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,1,0,0,2,0,0,0,0,0,0,0,0,0,1995
44.0,4,2,28,13,4,1,1,0,132,3749,589,1454,4,5,0,0,0,0,3,1,0,0,43,41,35,40,0,0,4,0,6,3,59,2,1,0,32,3,0,0,8,4,0,0,56,19,1965
20.0,3,3,14,3,1,0,0,0,263,3546,1223,2584,4,9,1,0,0,0,0,0,0,0,38,0,34,0,0,0,1,0,2,1,65,1,0,0,13,5,0,0,8,0,0,0,3,0,1983
49.1,1,1,15,8,3,0,1,0,108,3442,759,1288,2,5,2,2,1,0,1,0,1,0,32,48,30,48,1,0,0,0,0,0,67,2,2,0,28,1,0,0,4,3,0,0,33,1,1989
108.2,6,0,18,3,2,0,0,0,270,2939,551,858,16,18,5,0,1,0,1,0,0,0,39,28,36,26,0,0,4,1,1,0,64,3,1,0,25,6,1,0,3,0,0,0,26,4,2009
40.5,2,1,15,7,4,1,1,0,105,3358,828,1293,9,10,2,2,1,0,1,0,1,0,34,39,33,48,1,0,1,0,0,0,67,1,2,0,24,4,0,0,6,2,0,0,20,3,1989
103.0,4,0,15,2,1,0,0,0,420,1956,811,4802,6,12,0,0,1,0,0,0,0,0,36,0,30,0,0,0,0,0,2,0,57,3,1,0,14,2,0,0,4,2,0,0,5,0,2006
73.0,4,0,17,3,0,0,0,0,309,2634,590,1145,1,2,2,1,1,0,1,0,0,0,43,22,40,22,0,0,5,0,0,0,36,3,1,0,13,4,0,0,6,0,0,0,19,1,1951
38.0,2,0,24,2,7,3,0,0,370,8423,654,2503,11,22,4,1,1,0,2,0,1,0,31,36,25,18,1,0,4,1,3,0,47,1,1,0,14,5,0,0,5,2,0,0,25,6,2016
39.0,0,0,5,2,1,0,0,0,260,3215,1627,6024,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,42,2,0,0,2,0,0,0,3,0,0,0,0,0,1974
46.0,4,0,13,0,4,2,0,0,740,2483,197,4080,2,10,0,0,0,0,1,0,1,1,38,40,41,40,2,0,2,0,1,0,82,1,1,1,44,20,0,0,5,0,0,0,10,2,2015
75.0,7,3,61,17,16,2,0,0,297,8804,690,2191,3,9,3,0,2,0,2,0,1,0,40,34,40,32,1,1,10,0,11,5,66,4,2,0,24,12,0,0,12,5,2,0,109,28,1988
30.0,8,2,10,3,0,0,0,0,473,3994,517,475,3,5,0,0,3,1,1,0,0,0,42,27,36,27,0,0,4,1,3,0,56,1,1,0,37,11,2,1,3,0,0,0,23,1,1961
18.0,2,0,17,0,5,0,1,0,536,4378,929,531,3,5,4,0,0,0,1,1,0,0,31,0,25,0,2,1,0,0,0,0,55,1,1,0,18,5,2,0,5,0,0,0,19,0,1977
32.0,3,0,24,6,4,0,1,1,365,3306,95,1561,1,3,2,0,0,0,2,0,1,0,36,0,32,0,1,0,0,0,3,0,52,1,1,1,22,1,0,0,8,5,0,0,55,0,1961
68.0,1,0,13,2,1,1,0,0,123,2478,1388,5529,2,9,0,0,1,0,0,0,1,0,42,0,42,0,0,0,0,0,2,0,53,3,0,0,13,4,0,0,5,2,0,0,2,0,1980
64.0,6,1,26,4,5,1,0,0,50,1907,1680,5273,9,9,0,0,1,1,0,0,2,1,36,42,30,42,0,0,0,0,4,1,57,3,0,0,24,13,0,0,5,0,0,0,5,2,1980
29.2,12,1,48,11,28,7,0,0,93,8469,579,1787,1,1,5,0,2,0,3,0,2,0,41,38,36,30,1,0,11,2,9,0,26,2,4,0,36,4,0,0,15,2,2,0,103,6,1880
60.3,3,1,10,1,2,1,2,0,226,2096,160,2764,4,9,1,1,1,0,0,0,1,0,35,19,33,16,2,1,1,1,6,0,60,3,2,2,22,1,0,0,1,0,0,0,24,4,1976
65.0,3,1,37,5,14,2,0,0,402,7660,847,1687,6,9,4,3,1,0,2,0,2,0,34,25,27,25,4,1,8,0,3,0,60,3,1,0,35,9,0,0,12,2,1,0,40,2,1985
58.0,10,1,32,13,32,1,0,0,149,7505,666,1209,6,9,4,0,2,0,1,0,2,1,36,26,29,20,4,1,17,1,6,1,73,3,3,0,53,10,0,0,10,4,1,1,62,3,1978
65.2,12,1,42,4,29,9,0,0,133,8975,316,2188,23,29,6,1,1,1,2,2,0,0,42,41,40,42,4,0,4,1,18,2,127,2,1,1,23,7,0,0,14,1,5,1,97,65,2014
42.0,9,1,17,4,6,2,0,0,265,476,791,3915,3,5,0,0,1,1,0,0,1,0,29,0,28,0,0,0,0,0,4,1,58,2,1,0,50,10,0,0,1,0,0,0,6,0,1969
49.3,5,4,45,25,12,6,0,0,33,8892,387,2541,4,9,3,0,1,1,2,2,1,1,35,29,32,25,1,1,5,5,8,5,62,2,1,1,19,5,0,0,6,2,0,0,58,25,1975
44.3,3,1,12,5,4,3,1,0,329,3939,965,722,9,27,4,1,1,0,2,0,0,0,31,36,30,40,1,1,3,0,2,0,43,1,1,0,31,2,1,0,4,1,0,0,24,5,0
30.0,4,1,14,7,1,1,0,0,343,4164,1774,2221,4,5,1,0,0,0,0,0,0,0,48,0,50,0,0,0,1,1,2,0,53,1,0,0,10,3,0,0,6,1,0,0,11,0,1975
46.0,4,0,17,4,0,0,0,0,339,2587,607,1191,2,3,3,1,1,0,1,0,0,0,44,0,40,0,0,0,5,0,0,0,49,2,1,0,14,1,0,0,6,1,0,0,19,0,1960
66.0,6,5,26,6,17,9,0,0,205,6699,1053,864,6,9,2,0,2,2,2,0,1,0,35,33,32,28,4,1,10,4,7,0,56,3,0,0,60,19,1,0,10,2,1,0,89,45,1982
48.0,4,1,15,2,3,0,1,0,129,2429,1002,3076,1,9,1,1,1,0,3,0,0,0,32,48,28,48,2,0,3,1,7,2,59,2,0,0,19,1,0,0,5,0,1,1,55,2,1956
100.0,4,2,13,3,1,0,0,0,311,3281,1281,2430,12,12,0,0,0,0,1,0,0,0,41,32,41,32,0,0,1,0,1,1,50,3,0,0,16,9,0,0,7,1,0,0,2,1,1991
60.2,4,2,11,1,1,0,0,0,184,2922,931,2336,7,18,1,0,0,0,1,0,0,0,37,33,34,32,2,1,0,0,5,1,73,0,1,0,11,5,0,0,0,0,1,1,38,14,2015
40.0,0,0,0,0,1,0,0,0,1417,5899,2966,3922,1,2,0,0,0,0,0,0,0,0,66,0,67,0,0,0,0,0,0,0,36,2,0,0,2,0,0,0,0,0,0,0,3,0,1956
34.0,9,1,17,8,5,2,0,0,224,505,671,3818,6,9,0,0,1,1,0,0,2,0,30,0,30,0,0,0,0,0,4,0,64,1,1,0,49,7,0,0,1,0,0,0,5,0,1
30.5,6,0,23,7,16,0,0,0,258,6176,677,264,1,5,1,1,4,0,2,1,1,0,35,34,32,33,1,0,3,0,2,1,57,1,2,0,73,27,1,1,8,2,1,1,74,18,1962
31.0,4,2,14,5,1,1,1,0,74,1110,1222,2661,5,5,2,1,1,0,0,0,2,0,40,24,36,24,2,0,1,1,4,0,67,2,0,0,25,10,0,0,7,3,0,0,4,2,1966
85.0,4,0,29,7,24,2,0,0,233,7014,415,254,4,5,3,1,2,0,1,1,0,0,41,46,32,34,6,2,15,1,12,3,57,3,5,1,39,7,1,1,11,2,1,0,62,20,1957
60.0,11,2,53,8,29,3,0,0,403,8929,484,2194,3,17,6,2,1,1,2,0,0,0,40,42,40,35,2,0,10,2,15,4,95,1,1,1,23,13,0,0,13,4,3,0,129,28,2014
37.1,7,1,34,2,14,1,0,0,313,8044,511,2028,13,24,4,3,2,0,1,1,1,1,31,38,24,24,2,0,3,0,2,0,75,1,1,0,21,5,0,0,8,2,1,0,26,6,2015
44.0,6,2,25,7,4,1,1,0,214,1725,618,4301,4,9,0,0,1,0,2,0,2,0,35,0,40,0,2,0,3,1,4,0,61,2,1,0,54,5,0,0,8,3,0,0,5,0,1987
45.1,2,1,12,2,0,0,0,0,399,2693,660,4208,4,5,0,0,0,0,0,0,0,0,32,0,30,0,0,0,1,0,0,0,52,2,2,0,6,1,0,0,4,0,0,0,5,0,1972
42.1,10,3,50,16,20,6,0,0,165,8516,648,1912,3,5,5,0,2,0,2,0,2,0,39,32,35,25,1,0,11,3,11,1,64,2,4,0,34,7,0,0,13,2,1,0,70,17,1965
45.0,2,0,24,2,7,3,0,0,370,8423,654,2503,3,17,4,1,1,0,2,0,1,0,31,36,25,18,1,0,4,1,3,0,55,1,1,0,14,5,0,0,5,2,0,0,25,6,2016
66.4,12,1,48,12,28,7,0,0,123,8488,606,1817,1,2,5,0,2,0,3,0,2,0,39,38,35,30,1,0,11,2,12,0,42,3,4,0,36,4,0,0,15,2,2,0,100,6,1917
36.0,1,0,6,3,0,0,0,0,340,2716,799,2979,7,12,0,0,0,0,0,0,0,0,30,38,26,38,0,0,3,0,1,0,61,1,3,0,21,4,0,0,6,3,0,0,11,5,2016
44.5,4,0,11,2,2,1,2,1,304,1821,188,2857,1,5,1,0,1,0,0,0,1,0,36,0,32,0,1,1,1,1,6,2,44,2,2,2,24,3,0,0,2,0,0,0,11,0,1878
33.0,8,2,17,5,3,1,0,0,258,623,1071,3054,9,9,1,0,0,0,0,0,1,1,24,19,24,19,2,0,1,0,2,2,59,1,0,0,37,12,0,0,6,2,0,0,2,1,1972
46.0,9,3,15,5,5,2,0,0,145,863,812,4186,8,9,0,0,1,1,0,0,1,0,32,22,28,22,0,0,0,0,2,1,65,2,1,0,43,12,0,0,0,0,0,0,8,1,1971
74.0,6,2,21,4,5,0,0,0,125,1355,539,3999,3,10,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,62,2,3,0,27,6,0,0,4,0,0,0,0,0,2008
70.6,3,1,12,5,4,3,1,0,329,3939,965,722,4,27,4,1,1,0,2,0,0,0,31,36,30,40,1,1,3,0,2,0,44,2,1,0,31,2,1,0,4,1,0,0,24,5,0
60.0,2,0,18,1,3,0,1,0,492,4271,1111,745,5,5,3,0,0,0,1,1,0,0,34,0,30,0,1,1,1,0,0,0,40,3,0,0,20,6,2,0,7,0,0,0,19,0,1970
40.0,3,3,21,7,2,0,0,0,139,2168,84,2064,4,10,4,2,1,1,1,0,0,0,26,0,20,0,0,0,7,5,0,0,64,1,4,3,24,11,0,0,7,4,0,0,7,0,1994
35.0,0,0,12,0,12,3,0,0,519,6753,329,522,10,16,3,1,2,1,1,0,0,0,40,41,32,42,4,1,4,1,8,2,100,1,2,1,21,2,1,0,4,0,1,0,42,14,1976
76.0,4,2,21,5,3,0,1,0,61,3374,1050,1927,7,9,2,0,0,0,1,1,0,0,40,32,32,32,0,0,3,0,1,0,44,4,0,0,35,7,0,0,9,2,0,0,3,1,1974
78.8,7,2,15,3,3,2,0,0,364,1407,1189,4670,7,9,0,0,2,0,0,0,1,0,34,36,27,30,0,0,0,0,2,0,50,4,0,0,36,1,0,0,0,0,0,0,6,5,1971
59.3,2,0,2,0,0,0,0,0,618,3187,278,3885,3,9,1,0,0,0,0,0,0,0,35,24,34,24,0,0,0,0,0,0,40,3,1,1,3,2,0,0,1,0,0,0,6,1,1974
30.5,10,4,39,15,32,17,0,0,186,7805,211,1016,9,10,4,0,0,0,1,0,1,1,40,52,28,27,7,0,13,8,8,2,100,1,5,3,42,20,0,0,13,7,2,0,53,14,2007
47.0,2,0,20,9,21,6,0,0,177,6779,181,179,2,9,4,1,2,2,1,1,0,0,39,46,30,33,4,0,14,1,13,3,70,2,3,1,29,8,1,1,7,3,1,0,71,19,1969
29.4,4,2,13,9,1,0,0,0,147,2022,523,3913,1,9,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,54,1,3,0,13,4,0,0,5,3,0,0,0,0,1975
80.0,4,0,15,0,4,2,0,0,674,2442,142,4050,6,16,0,0,0,0,1,0,1,1,38,40,41,40,2,0,2,0,1,0,61,2,1,1,44,22,0,0,5,0,0,0,10,2,2012
56.6,6,3,15,8,5,2,0,0,223,839,319,3305,5,9,1,0,1,0,0,0,1,0,38,0,38,0,1,0,2,0,2,0,53,3,2,1,36,14,0,0,0,0,0,0,2,0,1971
82.0,9,1,54,6,28,2,0,0,242,9081,681,2375,2,9,3,3,3,1,3,0,0,0,40,45,40,35,2,0,10,0,14,5,69,2,1,0,23,12,0,0,14,3,3,0,131,18,1917
21.9,8,1,18,0,4,1,0,0,566,3835,801,695,9,9,1,0,2,0,0,0,0,0,36,41,40,40,3,1,2,2,4,3,63,1,2,0,34,14,2,0,5,0,0,0,19,6,1982
52.0,4,2,20,5,3,0,1,0,261,3616,982,1570,2,5,3,0,0,0,1,0,0,0,35,23,32,23,0,0,3,1,0,0,55,2,1,0,29,9,0,0,7,3,0,0,7,1,1981
50.0,3,0,8,4,3,0,0,0,447,7550,1402,1671,14,25,4,0,2,0,0,0,0,0,40,16,35,16,1,0,1,0,1,0,43,1,0,0,15,4,0,0,6,2,0,0,19,1,1985
61.3,10,2,14,4,1,0,0,0,363,3865,226,365,3,5,0,0,3,2,1,0,0,0,40,36,35,36,1,0,4,0,5,0,63,2,1,1,40,10,2,1,4,1,0,0,26,3,1957
65.0,3,0,10,0,4,1,0,0,672,2572,271,3962,11,19,0,0,0,0,2,0,1,0,38,40,41,40,2,0,2,0,1,0,65,2,1,1,44,19,0,0,4,0,0,0,10,2,2016
82.2,2,2,13,3,3,0,0,0,115,2194,753,3624,3,12,1,0,0,0,0,0,0,0,33,0,28,0,0,0,3,1,0,0,42,3,3,0,10,1,0,0,5,3,0,0,10,0,1985
25.0,4,0,46,25,27,13,0,0,62,10800,68,4049,1,2,4,3,0,0,4,1,0,0,32,32,25,25,4,1,5,2,13,4,53,2,3,3,21,11,0,0,16,11,1,1,17,11,1868
57.8,6,1,24,3,6,2,0,0,150,1488,1671,5041,9,9,0,0,1,1,0,0,2,0,32,36,29,30,0,0,0,0,5,1,47,2,0,0,46,6,0,0,4,0,0,0,10,5,1981
30.0,4,1,18,5,6,0,1,0,146,6255,751,919,5,5,1,0,2,1,0,0,2,0,34,33,32,30,0,0,1,0,1,1,57,1,1,0,51,12,1,0,9,5,0,0,49,11,1959
55.0,6,2,23,6,3,3,0,0,269,918,1621,4509,1,10,0,0,1,0,1,0,3,1,28,27,29,27,0,0,1,0,1,0,59,2,0,0,33,8,0,0,8,3,0,0,5,1,1992
149.0,6,1,22,10,17,1,0,0,279,6791,1172,875,15,15,2,0,2,0,2,1,1,0,35,40,32,37,5,0,5,0,2,0,42,3,0,0,57,14,1,0,11,8,1,0,77,17,2011
90.4,4,0,17,3,0,0,0,0,327,2657,619,1103,9,18,2,0,1,0,1,0,0,0,43,22,40,22,0,0,5,0,0,0,67,3,1,0,12,5,0,0,6,0,0,0,19,1,1
186.0,14,1,46,10,27,3,0,0,278,9175,550,2404,4,8,4,3,1,1,2,0,0,0,42,43,40,45,4,0,4,1,17,4,67,4,1,0,23,5,0,0,16,4,5,1,115,69,1999
44.0,5,0,25,9,22,7,0,0,71,6343,394,474,4,9,5,1,5,2,1,0,1,0,35,30,30,21,4,1,10,3,11,2,75,2,1,1,35,10,2,1,5,3,0,0,99,13,1974
43.5,9,1,26,3,3,0,2,0,202,1129,1076,3674,3,9,0,0,1,1,1,1,2,1,27,0,30,0,1,1,1,0,4,0,63,2,0,0,29,5,0,0,9,2,0,0,5,0,1978
31.0,10,1,21,2,4,0,0,0,285,250,982,3428,5,5,1,0,1,0,0,0,3,0,24,0,24,0,2,0,1,0,3,2,54,1,1,0,45,13,0,0,7,0,0,0,2,0,1966
48.0,4,1,19,0,4,0,1,0,524,3252,373,1761,2,2,1,0,0,0,2,1,0,0,37,38,34,37,1,0,0,0,3,0,43,2,1,1,13,0,0,0,6,0,0,0,42,4,1958
48.7,3,2,31,6,7,2,1,0,65,4379,716,915,2,2,0,0,2,0,3,1,0,0,39,64,31,50,0,0,6,3,4,0,32,2,1,0,47,10,1,0,7,0,0,0,68,15,1955
31.6,5,0,16,6,7,0,0,0,262,4853,247,384,5,5,0,0,2,1,2,1,0,0,40,60,30,48,0,0,3,0,0,0,56,1,1,1,51,8,1,1,0,0,0,0,52,17,1962
32.0,2,1,21,5,6,2,1,1,298,6390,1307,1352,3,5,1,1,1,0,1,0,1,1,33,29,30,31,1,0,1,1,1,1,65,1,0,0,32,12,0,0,8,5,0,0,30,7,1963
29.8,4,1,14,7,1,1,0,0,343,4164,1774,2221,2,5,1,0,0,0,0,0,0,0,48,0,50,0,0,0,1,1,2,0,55,1,0,0,10,3,0,0,6,1,0,0,11,0,1975
32.8,8,1,18,2,3,0,0,0,158,369,916,3319,1,9,1,0,1,0,0,0,2,1,24,0,24,0,2,0,1,0,3,2,51,1,1,0,43,12,0,0,5,0,0,0,2,0,1976
32.3,5,0,20,4,5,1,0,0,121,4971,525,674,2,5,0,0,2,2,2,1,2,0,38,36,32,31,0,0,4,0,0,0,60,1,1,0,45,9,2,0,0,0,0,0,85,8,1961
50.3,7,1,25,4,6,1,0,0,225,1372,1632,4957,14,16,0,0,2,0,0,0,3,0,32,31,29,30,0,0,1,0,5,1,65,1,0,0,50,5,0,0,4,0,0,0,10,5,2001
97.0,10,4,39,15,32,17,0,0,186,7805,211,1016,4,10,4,0,0,0,1,0,1,1,40,52,28,27,7,0,13,8,8,2,77,2,5,3,42,20,0,0,13,7,2,0,53,14,2007
